Head X,Head Y,Head Pressure,Hip Bone X,Hip Bone Y,Hip Bone Pressure,Legs X,Legs Y,Legs Pressure,Subject,Position
16.473684210526315,10.157894736842106,30.905423227956696,15.308823529411764,32.529411764705884,89.04778341582447,13.555555555555555,39.083333333333336,58.090200706438864,4,0
16.55,9.975,29.82892635885541,15.308823529411764,32.529411764705884,88.21391481319601,13.555555555555555,39.083333333333336,57.54080679513692,4,0
16.473684210526315,10.157894736842106,31.01369288155986,15.308823529411764,32.529411764705884,89.3313625115727,13.555555555555555,39.083333333333336,58.28075000094394,4,0
16.602739726027398,10.219178082191782,31.153720707120613,15.136363636363637,32.45454545454545,89.43868312766368,13.555555555555555,39.083333333333336,57.539514172911055,4,0
16.2125,10.075,30.15171135745286,15.308823529411764,32.529411764705884,88.33741700864273,13.555555555555555,39.083333333333336,57.620594321912336,4,0
16.37837837837838,10.27027027027027,31.18986333951561,15.136363636363637,32.45454545454545,89.72391045281948,13.555555555555555,39.083333333333336,57.73141472481858,4,0
16.625,10.23611111111111,31.848305176551705,15.308823529411764,32.529411764705884,89.76868911925831,13.555555555555555,39.083333333333336,58.547211549754365,4,0
16.303797468354432,10.050632911392405,30.082403884013996,15.308823529411764,32.529411764705884,88.40479942129643,13.555555555555555,39.083333333333336,57.673281116828406,4,0
16.41025641025641,10.025641025641026,30.63122792653817,15.308823529411764,32.529411764705884,89.12083464949606,13.555555555555555,39.083333333333336,58.1180220453185,4,0
16.324675324675326,10.051948051948052,30.302842737746694,15.136363636363637,32.45454545454545,89.1330412725936,13.555555555555555,39.083333333333336,57.336487068476295,4,0
16.444444444444443,10.222222222222221,38.886208999918225,14.607142857142858,33.35714285714286,147.52110204814986,14.901960784313726,38.21568627450981,95.74277171111211,4,0
16.444444444444443,10.222222222222221,38.25805626855933,14.607142857142858,33.35714285714286,146.20800953671906,14.901960784313726,38.21568627450981,94.66544685413346,4,0
16.444444444444443,10.222222222222221,38.779143174693914,14.448275862068966,33.41379310344828,144.86423793911726,14.901960784313726,38.21568627450981,95.58843563291474,4,0
16.444444444444443,10.222222222222221,39.167247760586925,14.607142857142858,33.35714285714286,147.68636372495126,14.901960784313726,38.21568627450981,95.8419226845473,4,0
16.421875,10.1875,37.50920181609222,14.607142857142858,33.35714285714286,145.7141704862787,14.901960784313726,38.21568627450981,94.01817506628271,4,0
16.421875,10.1875,38.02678194049552,14.448275862068966,33.41379310344828,144.4534003814872,14.901960784313726,38.21568627450981,95.10468114227858,4,0
16.421875,10.1875,36.06603676294411,14.607142857142858,33.35714285714286,143.52113194074866,14.901960784313726,38.21568627450981,92.12320990455918,4,0
16.444444444444443,10.222222222222221,38.74259083281103,14.607142857142858,33.35714285714286,147.60261766205412,14.901960784313726,38.21568627450981,95.7282465197036,4,0
16.444444444444443,10.222222222222221,38.4806943355731,14.448275862068966,33.41379310344828,144.66378474829088,14.901960784313726,38.21568627450981,95.33838071569257,4,0
16.444444444444443,10.222222222222221,39.74955041152084,14.607142857142858,33.35714285714286,148.93133674095765,14.901960784313726,38.21568627450981,97.1954004058977,4,0
13.387096774193548,9.838709677419356,95.1835500918633,18.575,29.025,99.27078598102696,7.4988399071925755,49.68445475638051,3.7229077952285765,4,1
13.387096774193548,9.838709677419356,98.19250077134849,17.90909090909091,27.89090909090909,87.77538951883335,7.632420091324201,49.73744292237443,4.191752399091336,4,1
13.387096774193548,9.838709677419356,94.1099238758217,18.575,29.025,98.94178124179014,7.4988399071925755,49.68445475638051,3.6970297575660513,4,1
13.387096774193548,9.838709677419356,94.98131667679458,18.641025641025642,29.0,100.40318704587754,7.481395348837209,49.67209302325581,3.67691264259802,4,1
13.387096774193548,9.838709677419356,93.75182804651492,18.575,29.025,98.99314384878465,7.446261682242991,49.6588785046729,3.706681843340407,4,1
13.387096774193548,9.838709677419356,92.24622072925143,18.575,29.025,96.97449298439774,7.4988399071925755,49.68445475638051,3.5211182301756825,4,1
13.387096774193548,9.838709677419356,94.94997643593797,18.575,29.025,98.67027625127308,7.4988399071925755,49.68445475638051,3.6873049419640713,4,1
13.387096774193548,9.838709677419356,96.56761005191399,18.595238095238095,29.047619047619047,97.97321687054716,7.594036697247707,49.72018348623853,3.870544973089606,4,1
13.545454545454545,9.848484848484848,92.49750612563099,18.575,29.025,98.77365942178658,7.4988399071925755,49.68445475638051,3.6725955715456253,4,1
13.387096774193548,9.838709677419356,94.90360464741421,18.575,29.025,98.87414129214582,7.4988399071925755,49.68445475638051,3.710076881829879,4,1
16.4,3.0,193.72478562624855,16.25748502994012,23.005988023952096,37.225619851750935,13.0,61.0,500.0,4,0
16.4,3.0,199.948803739908,16.305389221556887,23.01197604790419,36.90919329323328,13.0,61.0,500.0,4,0
16.4,3.0,202.92179984975132,16.30952380952381,23.023809523809526,36.91990266243017,13.0,61.0,500.0,4,0
16.4,3.0,203.7918866735803,16.303571428571427,22.982142857142858,36.50293596714097,13.0,61.0,500.0,4,0
16.4,3.0,191.03666991696036,16.289156626506024,23.042168674698793,37.43664306764429,13.0,61.0,499.99999999999994,4,0
16.4,3.0,189.83347757183174,16.226190476190474,22.976190476190474,37.18871310007343,13.0,61.0,500.00000000000006,4,0
16.4,3.0,187.7063640611604,16.289156626506024,23.042168674698793,37.15999024437809,13.0,61.0,500.0,4,0
16.4,3.0,192.6384978668894,16.226190476190474,22.976190476190474,37.309384959118866,13.0,61.0,500.0,4,0
16.4,3.0,199.8826095270001,16.211764705882352,22.93529411764706,36.57341971346771,13.0,61.0,500.0,4,0
16.4,3.0,192.35711214089892,16.226190476190474,22.976190476190474,37.433306539843464,13.0,61.0,500.0,4,0
16.65,9.933333333333334,79.45983024723701,16.35757575757576,22.18181818181818,75.06071821729756,14.071428571428571,50.5,245.04742608185998,4,0
16.65,9.933333333333334,78.87679761453313,16.384146341463413,22.176829268292682,74.90269011919162,14.071428571428571,50.5,246.27661290811085,4,0
16.661290322580644,9.758064516129032,76.75569245422159,16.384146341463413,22.176829268292682,74.62844358132523,14.071428571428571,50.5,248.46773048060638,4,0
16.65,9.933333333333334,78.03568227676806,16.42331288343558,22.196319018404907,74.8760028763699,14.071428571428571,50.5,250.26809428085917,4,0
16.65,9.933333333333334,79.59606852795069,16.319277108433734,22.156626506024097,75.00315681539949,13.933333333333334,50.6,235.96837553276885,4,0
16.65,9.933333333333334,78.90072824177263,16.35757575757576,22.18181818181818,74.8844616623613,14.071428571428571,50.5,246.9742770583758,4,0
16.65,9.933333333333334,78.42649578390602,16.35757575757576,22.18181818181818,74.83240058008053,14.071428571428571,50.5,247.99720087652594,4,0
16.65,9.933333333333334,78.91107814373666,16.35757575757576,22.18181818181818,75.21870226039789,14.071428571428571,50.5,247.97693618545733,4,0
16.65,9.933333333333334,79.51178341716162,16.319277108433734,22.156626506024097,74.9562340224079,14.071428571428571,50.5,244.7452147571762,4,0
16.65,9.933333333333334,79.95054003603562,16.319277108433734,22.156626506024097,75.18239966763429,14.071428571428571,50.5,245.91537723154812,4,0
15.0,1.5,464.48704547702084,17.087179487179487,22.764102564102565,35.442636574013704,23.864077669902912,49.83009708737864,4.449322874747203,4,0
15.0,1.5,463.294592770799,17.087179487179487,22.764102564102565,35.92637396857914,23.864077669902912,49.83009708737864,4.51366088317511,4,0
15.0,1.5,459.91794314353115,17.067708333333332,22.817708333333336,35.263955811651776,23.864077669902912,49.83009708737864,4.383154006032218,4,0
15.0,1.5,463.21851033029054,17.128205128205128,22.794871794871796,34.9455477632293,23.864077669902912,49.83009708737864,4.395076835435339,4,0
15.0,1.5,453.58412063534695,17.142857142857142,22.73979591836735,36.14458423462728,23.864077669902912,49.83009708737864,4.544836999624106,4,0
15.0,1.5,472.3903862935482,17.098958333333332,22.802083333333336,35.16862217219811,23.864077669902912,49.83009708737864,4.385772485145451,4,0
15.0,1.5,454.3707420216988,17.087179487179487,22.764102564102565,35.98094345706428,23.864077669902912,49.83009708737864,4.510013378625814,4,0
15.0,1.5,463.54151712895526,17.04102564102564,22.81025641025641,35.608840595439766,23.864077669902912,49.83009708737864,4.4854103003321,4,0
15.0,1.5,461.6638182811571,17.04102564102564,22.81025641025641,35.429574126633455,23.864077669902912,49.83009708737864,4.4664256066179595,4,0
15.0,1.5,455.8348616388058,17.128205128205128,22.794871794871796,35.9513204991033,23.864077669902912,49.83009708737864,4.525303448665239,4,0
16.642857142857142,9.892857142857142,151.49686081183876,16.578125,23.072916666666664,129.8928580141306,14.407407407407408,50.49382716049383,55.84784042271562,4,0
16.546875,9.640625,149.5598760327833,16.572164948453608,23.097938144329895,139.0432914361721,14.376623376623376,50.42857142857143,62.23607225060122,4,0
16.67924528301887,9.88679245283019,153.94628750666507,16.61025641025641,23.08205128205128,127.09489679349652,14.5,50.5,55.918580282794196,4,0
16.75438596491228,9.912280701754387,162.72510186184877,16.609137055837564,23.111675126903553,138.09526640392073,14.402439024390244,50.1829268292683,59.50180971595087,4,0
16.649122807017545,9.75438596491228,162.08484590542483,16.609137055837564,23.111675126903553,139.56533617967133,14.460526315789474,50.39473684210526,62.80829397813542,4,0
16.75438596491228,9.912280701754387,156.38152122230017,16.635897435897437,23.097435897435897,133.49642282624126,14.415584415584416,50.42857142857143,59.50335654716097,4,0
16.75438596491228,9.912280701754387,153.81903224017074,16.61025641025641,23.07179487179487,131.76866736613667,14.415584415584416,50.42857142857143,58.27178908152623,4,0
16.796610169491526,9.76271186440678,158.63460376028752,16.61025641025641,23.07179487179487,139.57640625581487,14.415584415584416,50.42857142857143,61.92094685145395,4,0
16.649122807017545,9.75438596491228,159.08383288326647,16.59585492227979,23.05699481865285,138.65600258063319,14.461538461538462,50.5,60.75906628316354,4,0
16.689655172413794,9.741379310344827,164.49808917275013,16.646153846153847,23.06153846153846,144.582975522245,14.186666666666667,50.413333333333334,64.93541463464949,4,0
16.121951219512194,9.0,93.50533925016633,16.746113989637305,23.238341968911918,74.1658954188964,14.138297872340425,49.77659574468085,36.28799930556756,4,0
16.011764705882353,9.011764705882353,92.10982664833901,16.770833333333332,23.260416666666664,74.50361467645513,14.138297872340425,49.77659574468085,36.37486936942828,4,0
16.304878048780488,8.987804878048781,93.39839971951722,16.762162162162163,23.38918918918919,75.49425475160453,14.069767441860465,50.18604651162791,37.7750946676542,4,0
16.011764705882353,9.011764705882353,91.96065769815992,16.770833333333332,23.177083333333336,73.93947052596654,14.2,49.77894736842105,35.946371355987516,4,0
16.011764705882353,9.011764705882353,92.53163019619839,16.848167539267017,23.19371727748691,75.2337735301865,14.2,49.77894736842105,36.516099414700385,4,0
16.121951219512194,9.0,93.53687702136624,16.74869109947644,23.287958115183244,74.3185782680334,14.138297872340425,49.77659574468085,36.27371737522604,4,0
16.216867469879517,9.0,92.95285422705616,16.73936170212766,23.30851063829787,75.30511351827813,14.0752688172043,49.784946236559136,36.584132966386775,4,0
16.03614457831325,9.024096385542169,92.8065505751536,16.773684210526316,23.28421052631579,74.34481834286905,14.138297872340425,49.77659574468085,36.15846520423563,4,0
16.011764705882353,9.011764705882353,92.038569594271,16.857142857142858,23.243386243386244,75.18999608257806,14.138297872340425,49.77659574468085,36.47428361985747,4,0
16.011764705882353,9.011764705882353,92.37899513938791,16.804347826086957,23.29891304347826,76.24786388477925,14.2,49.77894736842105,36.349984293264605,4,0
7.340909090909092,9.15909090909091,164.4864895223025,9.310126582278482,23.77215189873418,75.23420956669176,8.424242424242424,51.96969696969697,141.6304298793613,4,1
7.340909090909092,9.15909090909091,166.45654124348135,9.234177215189874,23.854430379746837,76.5508170023345,8.424242424242424,51.96969696969697,144.06954130339497,4,1
7.340909090909092,9.15909090909091,165.5082060496209,9.25,23.70625,75.06907470119087,8.424242424242424,51.96969696969697,141.43400615411608,4,1
7.340909090909092,9.15909090909091,163.41741811999634,9.176100628930818,23.82389937106918,74.67951508870955,8.558823529411764,52.205882352941174,137.90538571963566,4,1
7.340909090909092,9.15909090909091,165.09560186749843,9.265822784810126,23.740506329113924,75.28866663091021,8.424242424242424,51.96969696969697,142.45024333826856,4,1
7.340909090909092,9.15909090909091,164.8096042682308,9.25,23.70625,74.93780069335614,8.424242424242424,51.96969696969697,142.9018245109571,4,1
7.340909090909092,9.15909090909091,164.1132833662193,9.285714285714285,23.658385093167702,73.53891495789941,8.424242424242424,51.96969696969697,139.01218596139094,4,1
7.340909090909092,9.15909090909091,168.8935759261845,9.27741935483871,23.793548387096774,78.20389690073226,8.424242424242424,51.96969696969697,147.9971546962987,4,1
7.340909090909092,9.15909090909091,165.1834333674401,9.261146496815286,23.789808917197455,75.80867812333868,8.424242424242424,51.96969696969697,142.73390387648936,4,1
7.340909090909092,9.15909090909091,163.63997192438288,9.310126582278482,23.77215189873418,74.96450925070839,8.424242424242424,51.96969696969697,141.7766126553509,4,1
12.36923076923077,9.107692307692307,68.06234687514882,12.582010582010582,24.6031746031746,57.44834746679285,17.5,61.0,401.7050490988511,4,1
12.36923076923077,9.107692307692307,67.53418517250238,12.62962962962963,24.608465608465607,56.83224385094264,17.5,61.0,402.0718959792406,4,1
12.36923076923077,9.107692307692307,67.79834429961892,12.533678756476684,24.48186528497409,56.43877377558145,17.5,61.0,402.3391670971337,4,1
12.36923076923077,9.107692307692307,67.88742553390466,12.62962962962963,24.608465608465607,57.416868762958465,17.5,61.0,401.80927017488943,4,1
12.36923076923077,9.107692307692307,67.36620076136369,12.679144385026738,24.663101604278076,56.742226061886015,17.5,61.0,401.83871843413124,4,1
12.363636363636363,9.0,67.88606200339106,12.64864864864865,24.637837837837836,58.38071190606481,17.5,61.0,401.56977914859897,4,1
12.36923076923077,9.107692307692307,67.346533260683,12.582887700534759,24.6524064171123,56.60011080738339,17.5,61.0,401.82524230025643,4,1
12.36923076923077,9.107692307692307,67.21383568390922,12.536458333333334,24.5,55.883285493413645,17.5,61.0,402.05616958899134,4,1
12.363636363636363,9.0,67.63710743709265,12.629032258064516,24.688172043010752,58.007550417524,17.5,61.0,401.2133362170949,4,1
12.36923076923077,9.107692307692307,67.72692958249715,12.585106382978724,24.622340425531917,57.10896531936792,17.5,61.0,401.4453620461468,4,1
24.527272727272727,8.8,94.75350451115702,20.462962962962962,26.37037037037037,120.7844920326677,23.492990654205606,50.68457943925234,6.442275753450573,4,2
24.527272727272727,8.8,95.18225102612709,20.462962962962962,26.37037037037037,121.49638310765806,23.492990654205606,50.68457943925234,6.4733169881096035,4,2
24.527272727272727,8.8,95.07989191304232,20.54,26.28,126.67076019299276,23.462790697674418,50.627906976744185,6.453223405023712,4,2
24.527272727272727,8.8,94.40567160050442,20.54,26.28,124.78086595316091,23.492990654205606,50.68457943925234,6.430203159543801,4,2
24.527272727272727,8.8,94.32868010267575,20.489795918367346,26.306122448979593,125.89136453163141,23.492990654205606,50.68457943925234,6.427512231641794,4,2
24.527272727272727,8.8,95.57929713434537,20.489795918367346,26.306122448979593,128.26364141616173,23.492990654205606,50.68457943925234,6.498221284735975,4,2
24.527272727272727,8.8,94.2843817289208,20.54,26.28,124.85257713728741,23.492990654205606,50.68457943925234,6.432420878294677,4,2
24.527272727272727,8.8,94.52476621492804,20.54,26.28,125.15364364455112,23.492990654205606,50.68457943925234,6.436971104045011,4,2
24.527272727272727,8.8,94.99274408034236,20.615384615384613,26.26923076923077,123.4035463386513,23.492990654205606,50.68457943925234,6.456728629207353,4,2
24.527272727272727,8.8,94.3215679427654,20.54,26.28,124.41373880498419,23.492990654205606,50.68457943925234,6.416620197586062,4,2
25.28846153846154,8.634615384615385,146.8173334796227,22.714285714285715,28.92857142857143,272.816618480466,23.950372208436725,50.68982630272953,8.411624297138276,4,2
25.372549019607845,8.627450980392156,149.5922486677553,22.714285714285715,28.92857142857143,272.6171529621674,23.950372208436725,50.68982630272953,8.49257751614126,4,2
25.294117647058826,8.784313725490197,147.85254520046692,22.714285714285715,28.92857142857143,272.97267807628424,23.950372208436725,50.68982630272953,8.402805689347618,4,2
25.294117647058826,8.784313725490197,148.8284345771007,22.714285714285715,28.92857142857143,272.95480749059334,23.950372208436725,50.68982630272953,8.386388638286872,4,2
25.372549019607845,8.627450980392156,149.50323433780682,22.714285714285715,28.92857142857143,272.9703081382402,22.172043010752688,47.215053763440864,28.744008273426022,4,2
25.372549019607845,8.627450980392156,149.2707632018683,22.714285714285715,28.92857142857143,272.8921028443325,23.950372208436725,50.68982630272953,8.470055519934268,4,2
25.294117647058826,8.784313725490197,148.81983058972355,22.714285714285715,28.92857142857143,272.9136763525568,23.950372208436725,50.68982630272953,8.416280968483044,4,2
25.294117647058826,8.784313725490197,148.16809914790366,22.714285714285715,28.92857142857143,272.9093813633654,23.950372208436725,50.68982630272953,8.40718212233784,4,2
25.380000000000003,8.78,150.43293061194834,22.714285714285715,28.92857142857143,273.2717620815424,23.950372208436725,50.68982630272953,8.467596304667515,4,2
25.380000000000003,8.78,150.55565325416066,22.714285714285715,28.92857142857143,273.19656564635665,23.950372208436725,50.68982630272953,8.462489136352046,4,2
19.25,7.125,316.96188551013097,14.485294117647058,26.323529411764707,82.29068999797855,22.856512141280355,49.90728476821192,6.923571431647622,4,2
19.25,7.125,314.2430478378749,14.485294117647058,26.323529411764707,81.50488563566616,22.856512141280355,49.90728476821192,6.859127427694473,4,2
19.5,6.666666666666667,399.0177051083427,14.59016393442623,26.83606557377049,95.13923297092309,18.365384615384617,44.61538461538461,27.873631142020578,4,2
19.285714285714285,7.0,323.5592849340314,14.476190476190476,26.57142857142857,81.60967495204126,22.88938053097345,49.8783185840708,6.6235389848780395,4,2
19.285714285714285,7.0,336.24936452627054,14.55072463768116,26.391304347826086,81.91412843559795,18.296296296296298,44.574074074074076,25.253070481726905,4,2
19.285714285714285,7.0,361.73810465227746,14.568965517241379,27.10344827586207,94.65193428024666,18.266666666666666,44.695238095238096,27.137088680104924,4,2
19.285714285714285,7.0,363.07056967777874,14.492537313432836,26.417910447761194,89.43683178320472,18.254716981132077,44.65094339622642,27.268152173951933,4,2
19.25,7.125,305.8111678096089,14.476190476190476,26.57142857142857,82.3525728751043,22.88938053097345,49.8783185840708,6.68224795165632,4,2
19.25,7.125,323.3502949321514,14.568965517241379,27.10344827586207,90.3681599933801,18.296296296296298,44.574074074074076,25.567374186788562,4,2
19.285714285714285,7.0,352.64788071369395,14.568965517241379,27.10344827586207,92.67613967649822,18.296296296296298,44.574074074074076,26.191959315522666,4,2
17.0,9.5,396.7042466483781,16.826771653543307,24.275590551181104,54.24836327124768,9.839285714285715,47.89285714285714,37.701519709734534,4,1
17.0,9.5,396.91338315797174,16.875,24.2421875,54.08351626754902,9.839285714285715,47.89285714285714,37.679092859457334,4,1
17.0,9.5,397.7293791996192,16.8,24.368000000000002,54.80505886302908,9.839285714285715,47.89285714285714,37.75927761589327,4,1
17.0,9.5,397.9996649190383,16.826771653543307,24.275590551181104,54.32442747387937,9.839285714285715,47.89285714285714,37.74013905111019,4,1
17.0,9.5,396.83380427641896,16.892857142857142,25.00892857142857,56.88309518424621,9.839285714285715,47.89285714285714,37.54873691315374,4,1
17.0,9.5,396.53018298716586,16.81967213114754,24.442622950819672,54.85541025223717,9.839285714285715,47.89285714285714,37.59596419910063,4,1
17.0,9.5,396.9126751398302,16.80952380952381,24.317460317460316,54.129218587804644,9.839285714285715,47.89285714285714,37.73398975957475,4,1
17.0,9.5,397.0976671831697,16.8,24.336,54.313601293311834,9.839285714285715,47.89285714285714,37.747916134670525,4,1
17.0,9.5,397.3814491613526,17.054945054945055,25.89010989010989,62.73107450041617,9.839285714285715,47.89285714285714,37.679210700686795,4,1
17.0,9.5,396.22019134550396,16.781512605042018,24.647058823529413,55.48160159815149,9.839285714285715,47.89285714285714,37.61483815347863,4,1
14.5,2.0,391.2874995100981,17.227777777777778,23.238888888888887,55.9927926355347,13.967741935483872,49.935483870967744,30.413994690270766,4,0
14.5,2.0,392.21949177407384,17.227777777777778,23.238888888888887,55.927502346671766,13.880434782608695,49.96739130434783,30.736648599911426,4,0
14.5,2.0,391.3087888634649,17.191011235955056,23.303370786516854,56.45262641572616,13.967741935483872,49.935483870967744,30.683128631184708,4,0
14.5,2.0,392.3673559764496,17.247191011235955,23.185393258426966,56.16269499599487,13.936170212765958,50.06382978723404,30.040435192177082,4,0
14.5,2.0,392.07352886322735,17.24022346368715,23.206703910614525,56.67151240249844,13.936170212765958,50.06382978723404,30.71253952554588,4,0
14.5,2.0,392.2663518555162,17.17222222222222,23.272222222222222,55.78094320374992,13.98936170212766,49.829787234042556,30.44575164453905,4,0
14.5,2.0,392.26182521700616,17.17222222222222,23.272222222222222,56.36064233827284,13.98936170212766,49.829787234042556,30.718859436940246,4,0
14.5,2.0,391.6663575470126,17.156424581005588,23.307262569832403,55.75133733693243,13.98936170212766,49.829787234042556,30.575044290870487,4,0
14.5,2.0,391.20314926811704,17.227777777777778,23.238888888888887,56.516158230888614,13.967741935483872,49.935483870967744,30.856370976123184,4,0
14.5,2.0,392.64129232494747,17.18888888888889,23.355555555555554,56.20958313974339,13.912087912087912,50.0,31.325470297779493,4,0
17.125,10.2875,120.16444219862721,17.925742574257427,25.178217821782177,178.5041410205319,15.514563106796116,46.07766990291262,88.92005263327142,1,0
17.125,10.2875,120.07876682732494,17.925742574257427,25.178217821782177,178.49338628380795,15.514563106796116,46.07766990291262,88.92701358794591,1,0
17.2,10.2375,119.82395162372852,17.925742574257427,25.178217821782177,178.35805064733344,15.514563106796116,46.07766990291262,88.96467994188458,1,0
17.17721518987342,10.430379746835444,122.96745016126249,17.945,25.165,179.2585168851805,15.509615384615385,46.019230769230774,88.42808770623795,1,0
17.258823529411764,10.2,118.41080894534954,17.955223880597014,25.18905472636816,178.93168698254274,15.485714285714286,46.31428571428572,88.11343786872837,1,0
17.182926829268293,10.231707317073171,119.09221658456416,17.925742574257427,25.178217821782177,178.74686039744648,15.529411764705882,45.911764705882355,89.43385977882909,1,0
17.238095238095237,10.19047619047619,117.89294422103087,17.955223880597014,25.18905472636816,179.15364660160125,15.465346534653465,45.88118811881188,89.81304079807755,1,0
17.139240506329113,10.316455696202532,120.20621719554279,17.925742574257427,25.178217821782177,178.00888309372112,15.529411764705882,45.911764705882355,89.20469690448088,1,0
17.17283950617284,10.283950617283951,120.70599193066559,17.955223880597014,25.18905472636816,179.11178742272259,15.490384615384615,46.16346153846154,88.4992638100228,1,0
17.17283950617284,10.283950617283951,119.88546119848108,17.955223880597014,25.18905472636816,178.69293813878238,15.465346534653465,45.88118811881188,89.65358066720869,1,0
15.484848484848484,6.7272727272727275,119.51986947538859,25.75,28.75,297.84089992732856,7.661363636363636,49.79318181818182,2.166856714183446,1,2
15.40625,6.71875,118.3779890197304,25.75,28.75,299.62469177818195,7.621004566210046,49.84018264840183,2.089807486693328,1,2
15.484848484848484,6.7272727272727275,120.77679461060318,25.666666666666664,28.666666666666664,340.6983835135839,7.71783295711061,49.77426636568849,2.189222755712922,1,2
15.484848484848484,6.7272727272727275,114.52346725851501,25.75,28.75,301.5288655297988,7.621004566210046,49.84018264840183,2.051094932574191,1,2
15.484848484848484,6.7272727272727275,118.431596115091,25.75,28.75,298.73515162029486,7.71783295711061,49.77426636568849,2.152456018435707,1,2
15.40625,6.71875,116.35866408958096,25.75,28.75,300.73924819792245,7.621004566210046,49.84018264840183,2.0724751212183334,1,2
15.484848484848484,6.7272727272727275,119.0323125836932,25.75,28.75,297.85768161112367,7.661363636363636,49.79318181818182,2.161453972118452,1,2
15.484848484848484,6.7272727272727275,119.19515097976225,25.75,28.75,298.7681118245571,7.791946308724833,49.738255033557046,2.1721262052576225,1,2
15.484848484848484,6.7272727272727275,118.66219539883764,25.75,28.75,298.6685731477377,7.661363636363636,49.79318181818182,2.156944800830307,1,2
15.40625,6.71875,119.15248336847453,25.75,28.75,299.2843790982127,7.621004566210046,49.84018264840183,2.112649813167277,1,2
17.147368421052633,9.778947368421052,54.78016894479002,17.948979591836736,29.908163265306122,122.4242094672805,15.49074074074074,44.398148148148145,47.75843974419209,1,0
17.21276595744681,9.74468085106383,54.77664267640638,17.92929292929293,29.8989898989899,121.70876951906743,15.49074074074074,44.398148148148145,47.70565138248706,1,0
17.147368421052633,9.778947368421052,54.55593811813853,17.948979591836736,29.908163265306122,122.21014470843097,15.559633027522937,44.357798165137616,47.480501595320135,1,0
17.043478260869566,9.706521739130434,56.01674691478431,17.948979591836736,29.908163265306122,121.77933390963058,15.49074074074074,44.398148148148145,47.593077650046446,1,0
16.92222222222222,9.733333333333334,56.50969172259909,17.948979591836736,29.908163265306122,122.54419404698724,15.49074074074074,44.398148148148145,47.79779728330192,1,0
17.0,9.774193548387096,54.99654560751771,17.92929292929293,29.8989898989899,121.29016894630865,15.49074074074074,44.398148148148145,47.58699663607823,1,0
17.147368421052633,9.778947368421052,54.87419607481455,17.948979591836736,29.908163265306122,122.6772147215165,15.49074074074074,44.398148148148145,47.84308958079769,1,0
17.147368421052633,9.778947368421052,54.84028228783846,17.92929292929293,29.8989898989899,122.09385533709096,15.49074074074074,44.398148148148145,47.8067903604427,1,0
17.147368421052633,9.778947368421052,54.3870505974739,17.92929292929293,29.8989898989899,121.07942424876524,15.49074074074074,44.398148148148145,47.5263227912209,1,0
